Date,Close,High,Low,Open,Volume
2026-05-04,766.7189331054688,773.8017387354295,760.0295232783589,760.0295232783589,29028060
2026-05-05,759.734375,764.2595672860843,751.2743242683289,761.8002432312857,38887657
2026-05-06,783.58984375,785.9508189360297,760.9148872376333,762.5380651832903,35530831
2026-05-07,783.0979614257812,788.5084744009563,775.7199891869062,781.0813276889071,46137553
2026-05-08,768.145263671875,775.9167518274592,764.5546865191014,771.2440360478325,38016841
2026-05-11,751.2251586914062,762.2428825536997,749.5036318326614,759.3901026416063,41123422
2026-05-12,738.2399291992188,747.3394284783378,735.6330216051203,744.2898305325124,43937132
2026-05-13,737.4037475585938,747.5853858194506,735.1903557682459,739.7647228184694,28960919
2026-05-14,757.0291748046875,765.6368096362314,734.846082190099,738.7810009702333,50992358
2026-05-15,755.0125122070312,769.1782432932904,752.9467039429112,760.4230253238243,24347873
2026-05-18,756.143798828125,761.5050772404568,739.1252283144738,746.6507839481793,29812079
2026-05-19,750.044677734375,758.2587962302428,747.8804605130283,754.2255287138954,40307830
2026-05-20,747.1427001953125,749.8479568451309,742.8635000569833,747.2410491475586,24013451
2026-05-21,746.7984008789062,755.7503168336749,742.8634822100684,754.5206547496631,34664725
2026-05-22,754.3239135742188,762.390509033052,746.7984174780529,746.7984174780529,25604071
2026-05-25,774.0476684570312,775.0313981291084,762.5872538025895,763.3742255318324,26043952
2026-05-26,766.22705078125,777.9825721015808,764.1120080103449,771.2932224692265,31528062
2026-05-27,746.3065185546875,761.3083956280444,744.584991677417,756.9799611769273,63680153
2026-05-28,746.3065185546875,746.3065185546875,746.3065185546875,746.3065185546875,0
2026-05-29,732.4359130859375,748.1264133157719,725.7465633447872,733.9115075895189,101299431
2026-06-01,730.6160278320312,740.1089829912345,727.1729740345589,736.8135126590627,47996441
2026-06-02,736.0757446289062,741.3386744827858,721.2214502442791,725.0087855549667,47314447
2026-06-03,741.3878784179688,744.5849997963322,730.5176176978582,732.3375535846441,36109480
2026-06-04,741.9288940429688,744.9784318589446,732.8785694984622,736.9610714527732,42673538
2026-06-05,734.8952026367188,746.355676758121,732.5342875674706,741.6829610502508,22116568
2026-06-08,726.6319580078125,729.4355636015806,722.5494557860566,725.9925096938186,21550700
2026-06-09,726.3367919921875,731.8457142768752,720.3852393810432,727.4189306755471,38539563
2026-06-10,734.698486328125,743.6504624272108,724.418559222074,724.5169081730804,44458159
2026-06-11,732.485107421875,743.699649970007,728.0583237911012,730.9111639255492,32632007
2026-06-12,759.8819580078125,761.8494172504803,740.8467538097462,742.4207572291352,36088159
2026-06-15,764.7022094726562,780.5894671305239,762.980682607529,777.1464134002696,39990334
2026-06-16,772.1294555664062,774.8838866823837,766.7681167622869,767.8010209255166,27820970
2026-06-17,774.2935791015625,781.376444549763,770.3586605239058,774.8346784396643,32405604
2026-06-18,786.0,789.8857441736253,773.4082723338255,773.7033792240301,41492071
2026-06-19,779.7999877929688,789.0499877929688,776.2000122070312,788.7000122070312,33798761
2026-06-22,786.4000244140625,789.9000244140625,783.0999755859375,789.9000244140625,25194765
2026-06-23,774.6500244140625,790.9000244140625,772.5499877929688,783.0499877929688,28289062
2026-06-24,793.2000122070312,794.9000244140625,772.6500244140625,773.0,34701292
2026-06-25,796.2999877929688,804.4500122070312,794.75,798.5,46707966
2026-06-26,796.2999877929688,796.2999877929688,796.2999877929688,796.2999877929688,0
2026-06-29,798.9000244140625,805.9000244140625,793.2999877929688,800.0,46695977
2026-06-30,797.9500122070312,806.0999755859375,792.75,806.0999755859375,45778356
2026-07-01,796.1500244140625,802.25,793.5,793.5,26094378
2026-07-02,795.9000244140625,805.4500122070312,794.0,795.0,34143823
2026-07-03,801.0499877929688,807.0,798.5499877929688,803.0,25871958
2026-07-06,829.8499755859375,831.5,805.0,805.0,63203327
2026-07-07,829.2999877929688,843.0,826.0999755859375,843.0,57611729
2026-07-08,810.2999877929688,834.3499755859375,806.9500122070312,825.9000244140625,38754632
2026-07-09,817.5499877929688,822.8499755859375,812.2999877929688,813.0,39891798
2026-07-10,824.9500122070312,827.7000122070312,820.2999877929688,824.0,23595785
2026-07-13,817.9500122070312,821.9500122070312,811.0,817.0,21741736
2026-07-14,809.4000244140625,818.4000244140625,807.0,811.4000244140625,25605395
2026-07-15,815.4500122070312,819.7000122070312,809.7000122070312,811.0,21488739
2026-07-16,808.2999877929688,818.0,806.5,814.5,18698186
2026-07-17,819.5999755859375,823.7000122070312,808.5,810.0,17415322
2026-07-20,777.5999755859375,790.0,774.5499877929688,790.0,56061789
2026-07-21,761.4500122070312,772.5,760.0999755859375,769.1500244140625,42246009
2026-07-22,753.1500244140625,761.3499755859375,750.3499755859375,760.25,23385446
